number,contract_name,name,address,position,banking,bonus,bike_stands,available_bike_stands,available_bikes,status,last_update
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,26,5,OPEN,1741035443000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,25,6,OPEN,1741036049000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,25,6,OPEN,1741036654000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,25,6,OPEN,1741037260000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,26,5,OPEN,1741037706000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,26,5,OPEN,1741037867000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,26,5,OPEN,1741038602000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,26,5,OPEN,1741039079000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,27,4,OPEN,1741039596000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,27,4,OPEN,1741039686000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,27,4,OPEN,1741040291000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,27,4,OPEN,1741040897000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,27,4,OPEN,1741041502000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,27,4,OPEN,1741042108000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,27,4,OPEN,1741042713000
2,dublin,BLESSINGTON STREET,Blessington Street,"{'lat': 53.3568, 'lng': -6.26814}",False,False,20,10,10,OPEN,1739364600000
2,dublin,BLESSINGTON STREET,Blessington Street,"{'lat': 53.3568, 'lng': -6.26814}",False,False,20,20,0,OPEN,1739378495000
2,dublin,BLESSINGTON STREET,Blessington Street,"{'lat': 53.3568, 'lng': -6.26814}",False,False,20,19,1,OPEN,1739378743000
2,dublin,BLESSINGTON STREET,Blessington Street,"{'lat': 53.3568, 'lng': -6.26814}",False,False,20,20,0,OPEN,1739379100000
2,dublin,BLESSINGTON STREET,Blessington Street,"{'lat': 53.3568, 'lng': -6.26814}",False,False,20,20,0,OPEN,1739379702000
2,dublin,BLESSINGTON STREET,Blessington Street,"{'lat': 53.3568, 'lng': -6.26814}",False,False,20,20,0,OPEN,1739380305000
2,dublin,BLESSINGTON STREET,Blessington Street,"{'lat': 53.3568, 'lng': -6.26814}",False,False,20,20,0,OPEN,1739381006000
2,dublin,BLESSINGTON STREET,Blessington Street,"{'lat': 53.3568, 'lng': -6.26814}",False,False,20,19,1,OPEN,1739384079000
2,dublin,BLESSINGTON STREET,Blessington Street,"{'lat': 53.3568, 'lng': -6.26814}",False,False,20,18,2,OPEN,1739386954000
